,id,title,vote_average,year,month,genre_ids,budget,revenue,runtime,director_id
3175,15588,OSS 117: Lost in Rio,7.127,2009,4,"[80, 28, 35]",31165200.0,43498108.0,100,67717
3176,34769,Defendor,6.4,2009,9,"[18, 28, 35, 80]",3500000.0,44462.0,101,55587
3177,45650,The Hole,5.784,2009,9,"[53, 12, 14]",25000000.0,43498108.0,92,4600
3178,13804,Fast & Furious,6.7,2009,4,"[28, 80, 18, 53]",85000000.0,363164265.0,107,58189
3179,21641,The Damned United,7.229,2009,3,"[18, 36]",10000000.0,4091378.0,97,70500
3180,35554,Cado dalle nubi,6.716,2009,11,[35],25000000.0,43498108.0,95,120127
3181,2080,X-Men Origins: Wolverine,6.262,2009,4,"[12, 28, 878]",150000000.0,373062864.0,107,13079
3182,18955,Coco,4.3,2009,7,[35],25000000.0,43498108.0,95,51100
3183,26691,Neuilly Yo Mama!,6.0,2009,8,[35],25000000.0,43498108.0,90,1335250
3184,21474,Bring It On: Fight to the Finish,6.734,2009,7,[35],25000000.0,43498108.0,102,62116
3185,10196,The Last Airbender,4.65,2010,6,"[28, 12, 14]",150000000.0,319713881.0,103,11614
3186,12444,Harry Potter and the Deathly Hallows: Part 1,7.758,2010,11,"[12, 14]",250000000.0,954305868.0,146,11343
3187,38757,Tangled,7.605,2010,11,"[16, 10751]",260000000.0,592461732.0,100,76595
3188,38055,Megamind,6.974,2010,10,"[16, 28, 35, 10751, 878]",130000000.0,321885765.0,96,18864
3189,27205,Inception,8.367,2010,7,"[28, 878, 12]",160000000.0,825532764.0,148,525
3190,20352,Despicable Me,7.233,2010,7,"[10751, 16, 35]",69000000.0,533700000.0,95,124747
3191,10192,Shrek Forever After,6.364,2010,5,"[35, 12, 14, 16, 10751]",165000000.0,752600000.0,93,64151
3192,24021,The Twilight Saga: Eclipse,6.209,2010,6,"[12, 14, 18, 10749]",68000000.0,698491347.0,124,27571
3193,10138,Iron Man 2,6.838,2010,4,"[12, 28, 878]",200000000.0,623933331.0,124,15277
3194,10191,How to Train Your Dragon,7.822,2010,3,"[14, 12, 16, 10751]",165000000.0,494879471.0,98,66193
3195,11324,Shutter Island,8.202,2010,2,"[18, 53, 9648]",80000000.0,294800000.0,138,1032
3196,61979,Three Steps Above Heaven,7.739,2010,12,"[10749, 18]",25000000.0,52800000.0,122,82724
3197,38365,Grown Ups,6.372,2010,6,[35],80000000.0,271430189.0,102,17494
3198,32657,Percy Jackson & the Olympians: The Lightning Thief,6.217,2010,2,"[12, 14, 10751]",95000000.0,226497209.0,118,10965
3199,10193,Toy Story 3,7.795,2010,6,"[16, 10751, 35]",200000000.0,1066970000.0,103,8
3200,12155,Alice in Wonderland,6.633,2010,3,"[10751, 14, 12]",200000000.0,1025467110.0,108,510
3201,27578,The Expendables,6.24,2010,8,"[53, 12, 28]",80000000.0,274500000.0,103,16483
3202,20526,TRON: Legacy,6.466,2010,12,"[12, 28, 878]",170000000.0,400062763.0,125,86270
3203,38575,The Karate Kid,6.533,2010,6,"[28, 12, 18, 10751]",40000000.0,359126022.0,140,21981
3204,43949,Flipped,7.999,2010,8,"[10749, 18]",14000000.0,1755212.0,89,3026
3205,18823,Clash of the Titans,5.887,2010,3,"[12, 14, 28]",125000000.0,493200000.0,106,18865
3206,23168,The Town,7.208,2010,9,"[80, 18, 53]",37000000.0,154026136.0,125,880
3207,43593,Piranha 3D,5.407,2010,8,"[35, 27]",24000000.0,83188165.0,88,59291
3208,10140,The Chronicles of Narnia: The Voyage of the Dawn Treader,6.436,2010,12,"[12, 10751, 14]",155000000.0,415686217.0,113,10781
3209,34851,Predators,6.2,2010,7,"[878, 28, 53]",40000000.0,127200000.0,107,41671
3210,48650,Room in Rome,6.397,2010,5,"[18, 10749]",25000000.0,844281.0,109,16435
3211,20662,Robin Hood,6.392,2010,5,"[28, 12, 18]",200000000.0,321669741.0,140,578
3212,25195,Leap Year,6.889,2010,1,"[10749, 35]",19000000.0,32686500.0,100,26481
3213,9543,Prince of Persia: The Sands of Time,6.275,2010,5,"[12, 14, 28]",200000000.0,336365676.0,116,10723
3214,38234,Undisputed III: Redemption,7.551,2010,5,"[28, 53]",3000000.0,282548.0,96,78108
3215,23483,Kick-Ass,7.123,2010,3,"[28, 80]",28000000.0,96188903.0,117,957
3216,43947,I Spit on Your Grave,6.501,2010,6,"[53, 80, 27]",2000000.0,572809.0,108,88039
3217,22538,Scott Pilgrim vs. the World,7.485,2010,8,"[28, 35, 10749]",85000000.0,48000000.0,113,11090
3218,43347,Love & Other Drugs,7.045,2010,11,"[18, 35, 10749]",30000000.0,102800000.0,112,9181
3219,51739,The Secret World of Arrietty,7.65,2010,7,"[14, 16, 10751]",23000000.0,149480483.0,94,144476
3220,41439,Saw 3D,6.001,2010,10,"[27, 80]",20000000.0,136435701.0,90,2150
3221,39514,RED,6.69,2010,10,"[28, 12, 35, 80, 53]",58000000.0,199000000.0,111,57270
3222,37735,Easy A,6.811,2010,9,[35],8000000.0,75026327.0,93,82511
3223,22894,Legion,5.834,2010,1,"[27, 28, 14]",26000000.0,67900000.0,100,116357
3224,44214,Black Swan,7.68,2010,12,"[18, 53, 27]",13000000.0,329400000.0,108,6431
3225,37799,The Social Network,7.365,2010,10,[18],40000000.0,224920315.0,121,7467
3226,41216,Legend of the Guardians: The Owls of Ga'Hoole,6.806,2010,7,"[16, 12, 10751, 14]",80000000.0,140073390.0,97,15217
3227,44874,Barbie: A Fashion Fairytale,7.208,2010,9,"[10751, 16]",25000000.0,52800000.0,79,80948
3228,73861,A Serbian Film,5.482,2010,6,"[80, 27, 53]",25000000.0,52800000.0,103,574660
3229,13477,When in Rome,5.971,2010,1,"[35, 14, 10749]",55000000.0,43042835.0,91,16837
3230,46738,Incendies,8.101,2010,9,"[18, 10752, 9648]",6800000.0,6788659.0,131,137427
3231,34134,Barbie in A Mermaid Tale,7.184,2010,1,"[16, 10751, 14]",25000000.0,16441438.0,75,8054
3232,27576,Salt,6.41,2010,7,"[28, 9648, 53]",110000000.0,293329073.0,100,13015
3233,20504,The Book of Eli,6.782,2010,1,"[28, 53, 878]",80000000.0,157107755.0,118,11447
3234,35552,The Extraordinary Adventures of Adèle Blanc-Sec,6.155,2010,4,"[14, 12, 28, 9648]",25000000.0,34604339.0,105,59
3235,52629,El Infierno,7.858,2010,9,"[18, 80, 35]",25000000.0,52800000.0,145,76864
3236,49797,I Saw the Devil,7.798,2010,8,"[53, 27]",6000000.0,12900000.0,144,69081
3237,27022,The Sorcerer's Apprentice,6.116,2010,7,"[14, 12, 28]",150000000.0,215300000.0,109,12962
3238,51620,Death Race 2,5.814,2010,11,"[28, 53, 878]",7000000.0,52800000.0,100,97555
3239,33217,Diary of a Wimpy Kid,6.227,2010,3,"[35, 10751]",15000000.0,76196538.0,92,109857
3240,40662,Batman: Under the Red Hood,7.7,2010,7,"[878, 80, 28, 16, 9648]",25000000.0,6629178.0,75,124279
3241,41233,Step Up 3D,6.81,2010,8,"[18, 10749]",30000000.0,159291809.0,107,54507
3242,44683,Tinker Bell and the Great Fairy Rescue,6.7,2010,7,"[16, 12, 10751, 14]",25000000.0,52800000.0,76,69416
3243,23631,Machete,6.34,2010,9,"[28, 35, 53]",20000000.0,45500000.0,105,2294
3244,44115,127 Hours,7.078,2010,11,"[12, 18, 53]",18000000.0,35700000.0,94,2034
3245,44603,Hereafter,6.091,2010,10,"[18, 14]",50000000.0,107000000.0,129,190
3246,38167,Eat Pray Love,6.241,2010,8,"[18, 10749]",60000000.0,204594016.0,133,52779
3247,43539,The Next Three Days,7.081,2010,11,"[10749, 18, 53, 80]",30000000.0,67448651.0,133,455
3248,37834,Knight and Day,6.209,2010,6,"[28, 35]",117000000.0,261989769.0,109,366
3249,7978,The Wolfman,5.852,2010,2,"[27, 36, 18, 53]",150000000.0,140700000.0,102,4945
3250,39451,Little Fockers,5.647,2010,12,"[35, 10749]",100000000.0,310650585.0,98,3289
3251,44264,True Grit,7.305,2010,12,"[18, 12, 37]",38000000.0,252300000.0,110,1223
3252,45269,The King's Speech,7.742,2010,11,"[18, 36]",15000000.0,414211549.0,118,70500
3253,46705,Blue Valentine,6.936,2010,12,"[18, 10749]",1000000.0,15440333.0,112,139098
3254,41436,Paranormal Activity 2,5.747,2010,10,"[27, 9648]",3000000.0,177512032.0,91,20133
3255,20533,Jonah Hex,4.916,2010,6,"[28, 37, 18, 14, 53]",47000000.0,10539000.0,81,8029
3256,42297,Burlesque,7.194,2010,11,"[18, 10749]",55000000.0,89500000.0,119,42745
3257,35019,Nanny McPhee and the Big Bang,6.278,2010,3,"[35, 14, 10751]",35000000.0,93251121.0,109,113600
3258,23437,A Nightmare on Elm Street,5.521,2010,4,"[27, 9648, 53]",35000000.0,115664037.0,95,20031
3259,44048,Unstoppable,6.576,2010,11,"[28, 53]",100000000.0,167805466.0,98,893
3260,41733,Due Date,6.358,2010,11,"[35, 18]",65000000.0,211800000.0,95,57130
3261,32856,Valentine's Day,5.914,2010,2,"[35, 10749]",52000000.0,216500000.0,125,1201
3262,38408,Life As We Know It,6.909,2010,10,"[35, 10749, 18]",38000000.0,105734416.0,114,88967
3263,51170,Open Season 3,5.636,2010,10,"[12, 16, 10751, 35]",25000000.0,52800000.0,75,12095
3264,23048,Hot Tub Time Machine,6.0,2010,3,"[878, 35, 12]",36000000.0,64780213.0,101,3227
3265,37786,Sex and the City 2,6.082,2010,5,"[35, 18, 10749]",100000000.0,290700000.0,147,38023
3266,42194,Tekken,5.392,2010,3,"[80, 18, 28, 53, 878]",30000000.0,967000.0,92,56998
3267,34544,The A-Team,6.402,2010,6,"[53, 28, 12, 35, 80]",110000000.0,177238796.0,117,40223
3268,45317,The Fighter,7.386,2010,12,[18],25000000.0,93617009.0,116,17883
3269,37645,22 Bullets,6.673,2010,3,"[18, 80, 53]",24000000.0,52800000.0,117,35896
3270,23169,Remember Me,7.111,2010,3,"[18, 10749]",16000000.0,56000000.0,113,16834
3271,22907,Takers,6.217,2010,8,"[28, 80, 18, 53]",32000000.0,80205382.0,107,97026
3272,37821,Killers,5.957,2010,6,"[28, 35, 53, 10749]",75000000.0,98159963.0,100,36797
3273,42684,Skyline,4.995,2010,11,"[878, 12, 28, 53]",10000000.0,66984888.0,92,6037
3274,26022,My Name Is Khan,8.044,2010,2,"[18, 10749]",12000000.0,42345360.0,165,35736
3275,27581,The Other Guys,6.307,2010,8,"[28, 35, 80]",100000000.0,170432927.0,107,55710
3276,51608,The Man from Nowhere,7.691,2010,8,"[28, 53, 80]",1255000.0,43059790.0,119,144590
3277,40205,16 Wishes,6.309,2010,10,"[14, 18, 10751]",25000000.0,52800000.0,90,118463
3278,37710,The Tourist,6.183,2010,12,"[28, 53, 10749]",100000000.0,278731369.0,103,8193
3279,39691,Cats & Dogs: The Revenge of Kitty Galore,5.2,2010,7,"[10751, 12, 35, 14, 28, 16]",85000000.0,112483764.0,82,132876
3280,34016,She's Out of My League,6.46,2010,3,"[10749, 35]",20000000.0,49800000.0,104,111686
3281,27573,The Bounty Hunter,5.855,2010,3,"[35, 28, 10749]",40000000.0,136300000.0,110,17167
3282,38199,Unthinkable,6.733,2010,6,"[18, 53]",15000000.0,52800000.0,97,57030
3283,44147,Wild Target,6.421,2010,6,"[28, 35]",8000000.0,3453043.0,98,21217
3284,26390,Brooklyn's Finest,6.286,2010,3,"[80, 18, 53]",17000000.0,45700000.0,133,20907
3285,42949,Arthur 3: The War of the Two Worlds,5.781,2010,8,"[16, 12, 14, 10751]",70200000.0,52800000.0,101,59
3286,22971,Dear John,6.835,2010,2,"[18, 10749, 10752]",25000000.0,114977104.0,108,5306
3287,35690,The Last Song,7.243,2010,3,"[18, 10751, 10749]",20000000.0,89137047.0,107,114597
3288,23742,Cop Out,5.552,2010,2,"[28, 35, 80]",30000000.0,55600000.0,107,19303
3289,34813,The Losers,6.278,2010,4,"[28, 12, 80, 9648, 53]",25000000.0,23580000.0,97,31119
3290,23023,Tooth Fairy,5.478,2010,1,"[35, 10751, 14]",48000000.0,112462508.0,101,15045
3291,11439,The Ghost Writer,6.825,2010,2,"[53, 9648]",45000000.0,60300000.0,128,3556
3292,47931,Elite Squad: The Enemy Within,7.812,2010,10,"[18, 28, 80]",25000000.0,63027681.0,115,52576
3293,45162,Superman/Batman: Apocalypse,7.145,2010,9,"[878, 28, 12, 16]",3500000.0,52800000.0,78,74863
3294,43549,The Experiment,6.386,2010,7,"[53, 18]",21800000.0,52800000.0,96,54869
3295,41210,The Switch,6.2,2010,5,"[35, 10749, 18]",19000000.0,49830607.0,101,60922
3296,41283,Faster,6.322,2010,11,"[80, 18, 28, 53]",24000000.0,23081726.0,98,66121
3297,41402,Let Me In,6.764,2010,10,"[18, 27, 9648]",20000000.0,24145613.0,116,32278
3298,38357,Morning Glory,6.343,2010,11,"[18, 35, 10749]",40000000.0,60040976.0,107,7017
3299,37056,Letters to Juliet,6.992,2010,5,"[35, 18, 10749]",30000000.0,82148538.0,105,17046
3300,23172,The Spy Next Door,5.858,2010,1,"[28, 35, 10751]",28000000.0,66166000.0,94,13581
3301,38358,The Last Exorcism,5.671,2010,8,"[27, 53, 9648]",1800000.0,69400000.0,87,120245
3302,28211,Chloe,6.089,2010,2,"[18, 53, 9648]",14000000.0,13657649.0,96,56205
3303,26389,From Paris with Love,6.274,2010,2,"[28, 80, 53]",52000000.0,52800000.0,92,35453
3304,58857,13 Assassins,7.302,2010,9,"[12, 18, 28]",6000000.0,17555141.0,141,17282
3305,40264,Vampires Suck,4.292,2010,8,"[27, 35]",20000000.0,80547866.0,82,35694
3306,49009,The Way Back,6.986,2010,11,"[18, 12, 36]",30000000.0,24200000.0,133,2690
3307,29427,The Crazies,6.261,2010,2,"[9648, 27, 28]",20000000.0,54956140.0,101,52609
3308,37414,The Killer Inside Me,5.835,2010,2,"[80, 18, 53]",13000000.0,3977192.0,109,172
3309,42888,How Do You Know,5.312,2010,12,"[35, 18, 10749]",120000000.0,48668907.0,121,3388
3310,45094,Conviction,7.067,2010,10,[18],12500000.0,11826980.0,107,3417
3311,44244,Camp Rock 2: The Final Jam,6.333,2010,9,"[35, 10402, 10770]",25000000.0,52800000.0,98,38692
3312,37950,Charlie St. Cloud,6.942,2010,7,"[18, 10749]",44000000.0,48200000.0,99,58552
3313,30061,Justice League: Crisis on Two Earths,7.31,2010,2,"[28, 12, 16, 878]",25000000.0,52800000.0,75,74863
3314,8952,I Love You Phillip Morris,6.438,2010,2,"[35, 80, 18, 10749]",13000000.0,20768906.0,98,56411
3315,44113,Stone,5.252,2010,10,"[18, 53]",22000000.0,9479718.0,105,96166
3316,44982,13,5.813,2010,3,"[18, 53]",25000000.0,3317662.0,91,47786
3317,35169,Furry Vengeance,4.984,2010,4,"[10751, 35]",35000000.0,36236710.0,92,11873
3318,45657,The Ward,5.795,2010,9,"[27, 9648]",10000000.0,5343820.0,88,11770
3319,43933,Monsters,6.22,2010,6,"[18, 53, 878]",500000.0,5639730.0,94,129894
3320,27586,The Runaways,6.45,2010,3,"[10402, 18, 36]",10000000.0,2995811.0,106,98521
3321,34806,The Back-Up Plan,6.119,2010,4,"[35, 10749]",35000000.0,77477008.0,106,113225
3322,44639,Inside Job,7.701,2010,10,"[99, 80]",2000000.0,7871522.0,109,74058
3323,46503,All Good Things,6.04,2010,12,"[9648, 53, 10749]",25000000.0,1754389.0,101,23287
3324,39486,Secretariat,7.401,2010,8,[18],35000000.0,60300000.0,123,2460
3325,44363,Frozen,5.986,2010,2,[53],25000000.0,3065860.0,93,70890
3326,46261,Don't Be Afraid of the Dark,5.765,2010,11,"[14, 27, 53]",25000000.0,36993168.0,99,135601
3327,45132,Super,6.574,2010,11,"[35, 28, 18]",2500000.0,324138.0,96,15218
3328,38745,Gulliver's Travels,5.198,2010,12,"[10751, 35, 12, 14]",112000000.0,237382724.0,85,65630
3329,46528,The Warrior's Way,6.534,2010,12,"[12, 14, 28, 37, 53]",42000000.0,11100000.0,100,141169
3330,51241,Heartbeats,7.138,2010,9,"[18, 10749]",464229.0,62985.0,97,143593
3331,16290,Jackass 3D,6.621,2010,10,"[35, 99, 28]",20000000.0,117224271.0,99,56578
3332,34803,Death at a Funeral,5.825,2010,4,[35],21000000.0,49050886.0,92,58689
3333,49953,A Turtle's Tale: Sammy's Adventures,5.986,2010,8,"[16, 10751]",25000000.0,71594792.0,88,76100
3334,46838,Tucker and Dale vs. Evil,7.371,2010,1,"[35, 27]",5000000.0,5224938.0,89,52479
3335,19458,Princess Protection Program,6.636,2010,2,"[10751, 10770, 35]",25000000.0,52800000.0,89,1213560
3336,44040,Devil,6.065,2010,9,"[27, 9648, 53]",10000000.0,33583175.0,80,77147
3337,22972,Green Zone,6.472,2010,3,"[10752, 28, 12, 18, 53]",100000000.0,94882889.0,115,25598
3338,46146,Troll Hunter,6.683,2010,10,"[14, 27]",3500000.0,4159678.0,103,135113
3339,45958,Biutiful,7.251,2010,10,[18],25000000.0,25147786.0,148,223
3340,41515,Yogi Bear,5.587,2010,12,"[35, 10751, 16, 12]",80000000.0,203509374.0,80,9622
3341,12201,Edge of Darkness,6.344,2010,1,"[80, 18, 9648, 53]",80000000.0,81126522.0,117,10702
3342,38843,Ramona and Beezus,6.527,2010,7,"[35, 10751]",15000000.0,27293743.0,103,1223175
3343,39013,Winter's Bone,6.813,2010,6,"[18, 9648]",2000000.0,13831503.0,101,121873
3344,35056,Date Night,6.092,2010,4,"[35, 28, 12]",55000000.0,152300000.0,88,17825
3345,54186,Confessions,7.595,2010,6,"[18, 53, 9648]",25000000.0,52800000.0,107,131186
3346,58496,Senna,8.103,2010,10,"[99, 36]",25000000.0,8212430.0,106,55251
3347,44629,Animal Kingdom,6.784,2010,6,"[80, 18]",5000000.0,1000000.0,113,114334
3348,37495,Four Lions,6.952,2010,5,"[35, 80, 18]",3900000.0,6200000.0,97,117794
3349,41505,6 Souls,6.054,2010,3,"[27, 9648, 53]",22000000.0,851517.0,112,80923
3350,48289,The Debt,6.573,2010,9,"[18, 53]",20000000.0,45636368.0,113,18844
3351,48838,London Boulevard,5.908,2010,11,"[18, 80]",25000000.0,8307227.0,103,34510
3352,42188,Never Let Me Go,6.854,2010,3,"[18, 10749, 878]",15000000.0,9918093.0,104,57446
3353,38778,Dinner for Schmucks,5.7,2010,7,[35],69000000.0,86387857.0,114,6737
3354,23830,Last Night,6.12,2010,11,"[18, 10749]",7000000.0,7644937.0,93,90607
3355,23759,Centurion,6.212,2010,2,"[12, 28, 18]",12000000.0,6890432.0,97,57581
3356,41479,The Joneses,6.172,2010,4,"[35, 18]",10000000.0,7022728.0,96,126910
3357,48395,Rare Exports: A Christmas Tale,6.253,2010,12,"[14, 27]",25000000.0,52800000.0,83,145228
3358,33909,Wall Street: Money Never Sleeps,6.087,2010,9,"[18, 80]",70000000.0,134748021.0,133,1152
3359,38579,Marmaduke,5.256,2010,6,"[10751, 35]",50000000.0,83800000.0,87,46076
3360,44835,Hesher,6.838,2010,1,[18],7000000.0,449702.0,106,131521
3361,39781,The Kids Are All Right,6.588,2010,7,"[35, 18]",3500000.0,34705850.0,106,75699
3362,32823,Get Him to the Greek,5.971,2010,6,"[12, 35, 10402]",40000000.0,90029656.0,109,52934
3363,38363,Fair Game,6.468,2010,5,"[18, 53]",22000000.0,25806953.0,108,11694
3364,38031,You Will Meet a Tall Dark Stranger,5.914,2010,9,"[35, 18, 10749]",22000000.0,36015260.0,98,1243
3365,53457,Sarah's Key,7.292,2010,9,"[18, 10752]",10000000.0,17511906.0,111,144519
3366,43552,Vanishing on 7th Street,5.32,2010,9,"[9648, 27, 53]",10000000.0,1671196.0,92,37948
3367,31867,Repo Men,6.318,2010,3,"[28, 878, 53, 80]",32000000.0,18409891.0,111,114404
3368,43923,It's Kind of a Funny Story,6.979,2010,10,"[35, 18]",8000000.0,6491240.0,102,53068
3369,59468,The Way,7.106,2010,9,"[12, 35, 18]",25000000.0,13900000.0,128,2880
3370,26388,Buried,6.614,2010,9,"[18, 53, 9648]",1987650.0,19152480.0,94,95320
3371,19901,Daybreakers,6.3,2010,1,"[28, 14, 878]",20000000.0,51417188.0,98,56501
3372,27585,Rabbit Hole,6.689,2010,12,[18],5000000.0,5144717.0,91,17114
3373,38073,Going the Distance,6.065,2010,8,"[35, 18, 10749]",32000000.0,42045846.0,102,96439
3374,37931,MacGruber,5.5,2010,5,"[28, 35]",10000000.0,9322895.0,90,62863
3375,35558,Starstruck,7.0,2010,2,"[10749, 35, 10770, 10402]",25000000.0,52800000.0,81,43222
3376,52274,Julia's Eyes,6.669,2010,10,"[27, 53]",25000000.0,12884923.0,118,145701
3377,38303,You Again,6.29,2010,9,"[35, 10749]",20000000.0,32054369.0,105,58375
3378,27579,The American,5.939,2010,8,"[80, 18, 53]",20000000.0,67900000.0,104,45052
3379,65760,The Whistleblower,6.747,2010,9,"[18, 53, 80]",25000000.0,1870392.0,112,562918
3380,49787,The Reef,5.693,2010,5,"[18, 27, 53]",25000000.0,52800000.0,88,81328
3381,45649,Rubber,5.911,2010,11,"[35, 18, 14, 27, 9648]",500000.0,98017.0,82,133398
3382,44945,Trust,6.567,2010,9,"[80, 18, 53]",9500000.0,120000.0,104,14409
3383,44129,The Company Men,6.536,2010,10,[18],15000000.0,4882577.0,104,47333
3384,52077,Nothing to Declare,5.863,2010,12,[35],28000000.0,93800000.0,108,37627
3385,41215,Black Death,6.0,2010,6,"[18, 36, 27]",25000000.0,382879.0,102,41041
3386,39452,Exit Through the Gift Shop,7.532,2010,3,[99],25000000.0,4790751.0,87,131617
3387,41411,The Round Up,7.575,2010,3,"[18, 36, 10752]",20000000.0,25346148.0,115,21269
3388,41211,Heartbreaker,6.6,2010,3,"[10749, 35]",8700000.0,47355187.0,105,8392
3389,39210,Somewhere,6.069,2010,9,[18],8000000.0,14788642.0,98,1769
3390,41201,The Illusionist,7.242,2010,6,"[16, 18]",18000000.0,6007194.0,80,21768
3391,48034,Little White Lies,7.122,2010,10,"[35, 18]",25000000.0,48531470.0,154,19866
3392,52015,Stake Land,6.239,2010,9,"[18, 27, 878]",650000.0,33245.0,98,87082
3393,27583,Greenberg,5.876,2010,3,"[35, 18, 10749]",25000000.0,6344112.0,107,5656
3394,48415,Welcome to the South,6.725,2010,10,[35],4000000.0,65584679.0,102,223693
3395,44269,All That Glitters,6.4,2010,3,[35],25000000.0,52800000.0,100,114953
3396,56014,Men Vs Women,5.76,2010,10,"[35, 10749]",25000000.0,52800000.0,113,78530
3397,58013,La banda dei Babbi Natale,6.023,2010,12,[35],25000000.0,52800000.0,100,225160
3398,51991,Romantics Anonymous,6.492,2010,12,"[18, 35, 10749]",25000000.0,52800000.0,80,145117
3399,40794,Loose Cannons,7.3,2010,2,"[35, 18, 10749]",7000000.0,8220215.0,108,72197
3400,45535,Fatal,5.955,2010,6,[35],17289533.0,8929413.0,95,82304
3401,38277,Camping 2,4.837,2010,4,[35],28612179.0,52800000.0,99,74112
3402,37472,Ip Man 2,7.454,2010,4,"[28, 36, 18]",12900000.0,36000000.0,108,63571
3403,44249,The Legend Is Born: Ip Man,6.813,2010,6,"[18, 28, 36]",25000000.0,2708867.0,100,92831
3404,35791,Resident Evil: Afterlife,6.0,2010,9,"[28, 12, 27, 878]",60000000.0,300200000.0,97,4014
3405,49444,Kung Fu Panda 2,6.99,2011,5,"[16, 10751, 35]",150000000.0,665700000.0,91,142312
3406,12445,Harry Potter and the Deathly Hallows: Part 2,8.099,2011,7,"[14, 12]",125000000.0,1341511219.0,130,11343
3407,49013,Cars 2,6.101,2011,6,"[16, 10751, 12, 35]",200000000.0,559852396.0,106,7879
3408,1865,Pirates of the Caribbean: On Stranger Tides,6.544,2011,5,"[12, 28, 14]",379000000.0,1045700000.0,137,17633
3409,50619,The Twilight Saga: Breaking Dawn - Part 1,6.201,2011,11,"[12, 14, 10749]",110000000.0,712171856.0,117,15557
3410,45612,Source Code,7.299,2011,3,"[53, 878, 9648]",32000000.0,147332697.0,94,81850
3411,51828,One Day,7.425,2011,3,"[18, 10749]",15000000.0,59400000.0,107,1176
3412,39254,Real Steel,6.991,2011,9,"[28, 878, 18]",110000000.0,299300000.0,127,17825
3413,61791,Rise of the Planet of the Apes,7.3,2011,8,"[53, 28, 18, 878]",93000000.0,482900000.0,105,77357
3414,10195,Thor,6.767,2011,4,"[12, 14, 28]",150000000.0,449326618.0,115,11181
3415,50546,Just Go with It,6.681,2011,2,"[35, 10749]",80000000.0,214945591.0,117,17494
3416,56292,Mission: Impossible - Ghost Protocol,7.078,2011,12,"[28, 53, 12]",145000000.0,694700000.0,133,7087
3417,49530,In Time,6.966,2011,10,"[28, 53, 878]",40000000.0,173900000.0,109,8685
3418,417859,Puss in Boots,6.549,2011,10,"[16, 10751, 14, 12, 35]",130000000.0,554987477.0,90,12098
3419,46195,Rio,6.727,2011,4,"[16, 12, 35, 10751]",90000000.0,484600000.0,96,5714
3420,74308,Detachment,7.645,2011,4,[18],30000000.0,1681521.0,98,814
3421,44896,Rango,6.836,2011,3,"[16, 35, 10751, 37, 12]",135000000.0,245700000.0,107,1704
3422,77338,The Intouchables,8.28,2011,11,"[18, 35]",13000000.0,426600000.0,113,84425
3423,45243,The Hangover Part II,6.476,2011,5,[35],80000000.0,586764305.0,102,57130
3424,44912,Green Lantern,5.168,2011,6,"[12, 28, 53, 878]",200000000.0,219851172.0,114,10702
3425,1771,Captain America: The First Avenger,6.999,2011,7,"[28, 12, 878]",140000000.0,370569774.0,124,4945
3426,55721,Bridesmaids,6.529,2011,5,"[35, 10749]",32500000.0,288383523.0,125,116805
3427,50544,Friends with Benefits,6.655,2011,7,"[10749, 35]",35000000.0,149500000.0,109,82511
3428,71672,Wrong Turn 4: Bloody Beginnings,5.688,2011,10,"[27, 53]",3000000.0,63533305.5,93,126882
3429,64690,Drive,7.574,2011,9,"[18, 53, 80]",15000000.0,78100000.0,100,21183
3430,73456,Barbie: Princess Charm School,7.473,2011,8,"[10751, 16, 14]",30000000.0,63533305.5,79,176153
3431,55301,Alvin and the Chipmunks: Chipwrecked,5.706,2011,12,"[35, 14, 10751, 10402, 16]",75000000.0,342695435.0,87,64151
3432,41446,Scream 4,6.464,2011,4,"[27, 9648]",40000000.0,97200000.0,111,5140
3433,50646,"Crazy, Stupid, Love.",7.259,2011,7,"[35, 18, 10749]",50000000.0,145079584.0,118,56411
3434,65754,The Girl with the Dragon Tattoo,7.365,2011,12,"[53, 80, 9648]",90000000.0,232600000.0,158,7467
3435,57157,Young Adult,5.792,2011,11,"[35, 18]",12000000.0,22939027.0,94,52443
3436,59440,Warrior,7.844,2011,9,"[18, 28]",25000000.0,23300000.0,140,77003
3437,74997,The Human Centipede 2 (Full Sequence),4.812,2011,10,"[18, 27, 80]",30000000.0,170323.0,91,118639
3438,51876,Limitless,7.189,2011,3,"[53, 9648, 878]",27000000.0,161900000.0,105,17329
3439,41513,The Smurfs,5.759,2011,7,"[16, 10751, 12, 35, 14]",110000000.0,563749323.0,103,1215
3440,50014,The Help,8.203,2011,8,[18],25000000.0,216600000.0,146,55789
3441,72571,Paranormal Activity 3,5.886,2011,10,"[27, 9648]",5000000.0,207039844.0,83,142272
3442,41630,No Strings Attached,6.295,2011,1,"[35, 10749]",25000000.0,149200000.0,107,8858
3443,52449,Bad Teacher,5.589,2011,5,[35],20000000.0,216200000.0,92,51851
3444,55779,Final Destination 5,6.105,2011,8,"[27, 9648]",47000000.0,157900000.0,92,93214
3445,69735,Batman: Year One,7.291,2011,9,"[28, 16, 80]",30000000.0,63533305.5,64,74863
3446,49018,Insidious,6.945,2011,3,"[27, 53]",1500000.0,99870886.0,103,2127
3447,65759,Happy Feet Two,6.1,2011,11,"[16, 35, 10751]",130000000.0,150406466.0,100,20629
