,id,title,vote_average,year,month,genre_ids,budget,revenue,runtime,director_id,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science_Fiction,Thriller,War,Western
2847,8321,In Bruges,7.492,2008,2,"[35, 18, 80]",15000000.0,34533783.0,108,54472,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2848,10200,The Day the Earth Stood Still,5.607,2008,12,"[18, 878, 53]",80000000.0,233093859.0,104,55499,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
2849,13600,City of Ember,6.329,2008,10,"[12, 10751, 14]",55000000.0,17869048.0,90,57193,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2850,7459,Speed Racer,6.3,2008,5,"[10751, 28, 12, 35]",120000000.0,93900000.0,135,9339,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2851,12193,Four Christmases,5.803,2008,11,"[35, 10749, 18]",80000000.0,164112721.0,88,71600,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2852,15157,Another Cinderella Story,6.8,2008,9,"[35, 10402]",5000000.0,,90,66039,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2853,7840,"10,000 BC",5.456,2008,3,"[12, 28, 18, 14]",105000000.0,269784201.0,109,6046,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2854,11152,The Ruins,5.97,2008,4,[27],8000000.0,22818256.0,91,68352,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2855,6557,27 Dresses,6.403,2008,1,"[35, 10749]",30000000.0,160300000.0,111,29214,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2856,8285,The Spirit,4.727,2008,12,"[28, 35, 80, 14, 18]",60000000.0,39031337.0,103,2293,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
2857,10761,Made of Honor,6.442,2008,4,"[35, 10749]",40000000.0,106407672.0,101,66548,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2858,14405,Beverly Hills Chihuahua,5.32,2008,10,"[35, 10751, 12, 10749]",20000000.0,149281606.0,91,1215,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2859,8836,The X Files: I Want to Believe,5.788,2008,7,"[18, 9648, 878, 53]",30000000.0,69363381.0,104,12524,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
2860,11260,Meet Dave,5.3,2008,7,"[35, 878, 12, 10751]",60000000.0,50650079.0,90,53177,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2861,10189,Pineapple Express,6.629,2008,8,"[28, 35, 80]",27000000.0,101624843.0,111,64141,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2862,2395,Astérix at the Olympic Games,5.201,2008,1,"[14, 12, 35, 10751]",97250400.0,132900000.0,116,20674,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2863,15373,Role Models,6.49,2008,11,[35],28000000.0,92380927.0,99,22214,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2864,12797,Ghost Town,6.532,2008,9,"[18, 35, 14]",20000000.0,27100000.0,102,508,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2865,8617,Prom Night,5.037,2008,4,"[27, 18, 9648]",20000000.0,14800000.0,88,45627,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
2866,13655,Camp Rock,6.416,2008,6,"[10402, 35, 18, 10749, 10751, 10770]",,,95,116370,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0
2867,8676,Fool's Gold,5.742,2008,2,"[12, 10749, 35]",70000000.0,111231041.0,112,17167,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2868,14248,Igor,5.9,2008,9,"[16, 35, 10751, 14, 27]",25000000.0,30700000.0,87,89112,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0
2869,13510,Eden Lake,6.82,2008,9,"[27, 53]",12850990.0,3984669.0,91,63306,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2870,7461,Vantage Point,6.4,2008,2,"[18, 28, 53, 80]",40000000.0,152039882.0,90,43141,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2871,13150,Pride and Glory,6.4,2008,9,"[80, 18, 9648, 53]",30000000.0,31200557.0,130,77003,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
2872,1729,The Forbidden Kingdom,6.614,2008,4,"[28, 12, 14]",55000000.0,127906624.0,104,18898,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2873,8461,Funny Games,6.6,2008,3,"[80, 53, 18, 27]",15000000.0,7938872.0,111,6011,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
2874,13813,Defiance,6.847,2008,12,"[28, 18, 36, 10752]",32000000.0,51155219.0,137,9181,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2875,4944,Burn After Reading,6.646,2008,9,"[35, 18]",37000000.0,163700000.0,96,1223,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2876,12163,The Wrestler,7.535,2008,9,"[18, 10749]",6000000.0,44734660.0,109,6431,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2877,2309,Inkheart,6.277,2008,12,"[12, 10751, 14]",60000000.0,62803180.0,106,1978,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2878,10185,The Midnight Meat Train,6.116,2008,8,"[27, 9648, 14]",15000000.0,3533227.0,98,45996,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
2879,14359,Doubt,7.193,2008,2,[18],20000000.0,50907234.0,104,26095,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2880,13809,RocknRolla,6.957,2008,9,"[28, 80, 53]",18000000.0,25740863.0,114,956,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2881,1266,Street Kings,6.609,2008,4,"[28, 80, 18, 53]",20000000.0,66500000.0,109,19769,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2882,10885,Shutter,5.5,2008,3,"[27, 9648, 53]",8000000.0,48555306.0,85,67316,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2883,10188,The Sisterhood of the Traveling Pants 2,6.238,2008,8,"[12, 35, 18]",27000000.0,44352417.0,117,64140,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2884,13056,Punisher: War Zone,5.8,2008,12,"[28, 80]",20500000.0,10089373.0,102,56359,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2885,12620,The House Bunny,5.647,2008,8,"[10749, 35]",25000000.0,70442940.0,97,66563,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2886,8457,Drillbit Taylor,5.79,2008,2,[35],40000000.0,32900000.0,102,32593,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2887,12289,Red Cliff,7.2,2008,7,"[12, 18, 36, 28, 10752]",80341000.0,250100000.0,145,11401,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2888,13635,Mesrine: Killer Instinct,7.348,2008,10,"[18, 28, 53, 80]",,31055440.0,113,58324,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2889,12177,The Love Guru,4.129,2008,6,"[35, 10749]",62000000.0,40854735.0,87,71527,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2890,7735,The Wave,7.504,2008,3,"[18, 53]",7500000.0,19000000.0,107,52961,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2891,13459,Barbie in A Christmas Carol,7.073,2008,11,"[16, 10751]",,4496912.0,76,80948,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2892,8880,Che: Part Two,6.7,2008,12,"[18, 36, 10752]",40000000.0,8638163.0,135,1884,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2893,13515,Mirrors,6.267,2008,8,"[27, 9648]",35000000.0,72400000.0,111,59291,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2894,16353,Ong Bak 2,6.398,2008,12,"[12, 28, 53]",8500000.0,8936663.0,98,57207,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2895,12085,Mad Money,6.5,2008,1,"[28, 35, 80]",22000000.0,26412163.0,104,17397,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2896,8090,Untraceable,6.174,2008,1,"[53, 80, 9648, 18]",35000000.0,52659594.0,101,17812,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
2897,4960,"Synecdoche, New York",7.58,2008,10,[18],20000000.0,4383538.0,124,202,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2898,13486,The Scorpion King 2: Rise of a Warrior,4.7,2008,7,"[28, 12, 14, 878]",,,109,52968,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2899,6968,The Baader Meinhof Complex,6.938,2008,9,"[28, 80, 18, 36, 53]",27000000.0,26937355.0,150,15868,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
2900,8338,Blindness,6.54,2008,5,"[18, 9648, 878, 53]",25000000.0,19844979.0,121,8557,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
2901,13260,Semi-Pro,5.63,2008,2,[35],55000000.0,33500000.0,91,65702,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2902,12783,The Duchess,6.998,2008,9,"[18, 36, 10749]",17759769.0,43306325.0,110,73460,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
2903,13051,Max Payne,5.369,2008,10,"[80, 28, 18, 53]",35000000.0,85416905.0,100,12028,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2904,12690,Appaloosa,6.54,2008,9,"[18, 37, 80]",20000000.0,20211394.0,115,228,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2905,15067,"The Good, the Bad, the Weird",7.176,2008,7,"[28, 12, 35, 37]",10000000.0,,130,69081,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2906,10186,The Rocker,6.015,2008,8,"[35, 10402]",15000000.0,8762890.0,102,57630,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2907,5038,Vicky Cristina Barcelona,6.794,2008,8,"[18, 10749]",15000000.0,96409300.0,96,1243,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2908,13012,Felon,7.163,2008,7,"[80, 18, 53]",2900000.0,,103,76422,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2909,10362,Two Lovers,6.854,2008,11,"[18, 10749]",9800000.0,16303643.0,110,20561,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2910,10139,Milk,7.251,2008,11,"[36, 18]",20000000.0,54600000.0,128,5216,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2911,13805,Disaster Movie,3.22,2008,8,"[35, 878]",25000000.0,14109284.0,87,35694,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2912,8885,Waltz with Bashir,7.709,2008,6,"[18, 16, 10752, 99]",1500000.0,11179372.0,90,56198,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
2913,12180,Star Wars: The Clone Wars,6.1,2008,8,"[16, 28, 878, 12]",8500000.0,68282844.0,98,71538,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2914,6972,Australia,6.594,2008,11,"[12, 10749, 18]",130000000.0,211787511.0,165,6201,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2915,11499,Frost/Nixon,7.301,2008,10,"[18, 36]",25000000.0,18593156.0,122,6159,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2916,12689,"Angus, Thongs and Perfect Snogging",6.474,2008,7,"[35, 18, 10751, 10749]",,14924998.0,100,6220,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
2917,9030,The Eye,5.794,2008,2,"[18, 27, 53]",12000000.0,58010320.0,98,56735,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2918,13855,The Chaser,7.756,2008,2,"[80, 53, 28]",120456666.0,,125,75915,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2919,12572,"New York, I Love You",5.911,2008,9,"[35, 18, 10749]",14700000.0,14600000.0,103,524,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2920,12182,Nick and Norah's Infinite Playlist,6.454,2008,10,"[35, 10402, 18]",9000000.0,33600000.0,89,71548,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2921,8881,Che: Part One,6.8,2008,9,"[18, 36, 10752]",30000000.0,34209066.0,134,1884,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2922,10488,Nim's Island,5.907,2008,4,"[12, 35, 10751, 14]",37000000.0,100104565.0,96,66218,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2923,13596,My Best Friend's Girl,5.63,2008,9,"[10749, 35]",20000000.0,41624687.0,101,26502,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2924,8265,Welcome to the Sticks,6.677,2008,2,"[35, 18, 10749]",11000000.0,245144417.0,106,37627,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2925,13184,Bangkok Dangerous,5.175,2008,8,"[28, 80, 53]",45000000.0,42487390.0,99,21905,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2926,13389,Righteous Kill,5.903,2008,9,"[28, 80, 18, 53]",60000000.0,79498846.0,101,18250,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2927,14976,Rachel Getting Married,6.285,2008,9,"[18, 10749]",,16937968.0,113,16294,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2928,13220,Splinter,6.133,2008,10,"[27, 53]",,124191.0,82,82939,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2929,16804,Departures,7.846,2008,9,[18],,69932387.0,130,76936,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2930,6933,One Missed Call,5.404,2008,1,"[27, 9648, 53]",20000000.0,45847751.0,87,51445,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2931,8780,Baby Mama,5.955,2008,4,"[35, 10749]",30000000.0,64400000.0,99,14172,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2932,10199,The Tale of Despereaux,6.077,2008,12,"[12, 16, 10751]",60000000.0,87000000.0,93,64152,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2933,14756,Ip Man,7.753,2008,12,"[18, 28, 36]",11700000.0,22100000.0,106,63571,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2934,13092,How to Lose Friends & Alienate People,5.997,2008,10,"[35, 10749, 18]",27000000.0,17286299.0,110,74159,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2935,13279,Lakeview Terrace,5.949,2008,9,"[18, 80, 53]",20000000.0,27640028.0,110,58689,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2936,13944,Passengers,6.076,2008,9,"[18, 9648, 53, 10749]",25000000.0,2000000.0,93,77162,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
2937,21755,The Brothers Bloom,6.608,2008,9,"[12, 35, 18, 10749]",20000000.0,5530764.0,114,67367,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2938,8841,The Class,6.99,2008,9,[18],,28814580.0,128,17386,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2939,13121,Teeth,5.337,2008,1,"[35, 27]",2000000.0,2340110.0,94,57055,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2940,13090,Sunshine Cleaning,6.601,2008,1,"[35, 18]",5000000.0,16174377.0,91,74152,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2941,13310,Let the Right One In,7.533,2008,10,"[27, 18]",4000000.0,10785801.0,114,74396,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2942,18533,Bronson,7.0,2008,10,"[18, 28, 80]",230000.0,2300000.0,92,21183,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2943,34494,Sorry if I Love You,5.946,2008,1,[35],,,105,88092,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2944,13291,Traitor,6.629,2008,8,"[18, 28, 53, 80]",22000000.0,23530831.0,114,6047,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2945,13007,Religulous,7.057,2008,10,"[99, 35]",,,101,6767,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2946,15362,Mesrine: Public Enemy #1,7.327,2008,11,"[28, 53, 80, 18]",80000000.0,,133,58324,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2947,6687,TransSiberian,6.4,2008,1,"[53, 80, 9648]",15000000.0,5926410.0,111,37948,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2948,14326,Nights in Rodanthe,6.25,2008,9,"[18, 10749]",30000000.0,84375061.0,97,5369,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2949,8882,Gomorrah,6.875,2008,5,"[18, 80]",,34861529.0,136,63973,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2950,13401,The Accidental Husband,5.529,2008,2,"[35, 10749]",,22707064.0,90,2171,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2951,13253,Futurama: Bender's Game,6.921,2008,11,"[16, 35, 878, 10770]",,,88,53216,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2952,4953,Be Kind Rewind,6.318,2008,1,"[18, 35]",20000000.0,30600000.0,102,201,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2953,12889,Futurama: The Beast with a Billion Backs,6.982,2008,6,"[16, 35, 878, 10770]",,,90,74052,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2954,10360,Hunger,7.249,2008,5,"[18, 36]",,2724474.0,96,72757,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2955,8669,Charlie Bartlett,6.684,2008,2,"[35, 18, 10749]",12000000.0,5254986.0,97,10395,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2956,13018,Deception,5.953,2008,4,"[53, 9648]",25000000.0,18024545.0,107,74101,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2957,10523,W.,6.217,2008,10,"[18, 36]",25100000.0,29506464.0,129,1152,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2958,14048,Man on Wire,7.387,2008,8,[99],,2957978.0,94,76998,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2959,12245,The Oxford Murders,5.953,2008,1,"[80, 9648, 53]",14100000.0,,107,57865,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2960,8832,Il Divo,7.634,2008,5,[18],7275000.0,11260366.0,113,56194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2961,18570,"Food, Inc.",7.307,2008,9,[99],,,94,95687,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2962,24169,Il cosmo sul comò,5.182,2008,12,[35],,,100,134223,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2963,13676,The Little Mermaid: Ariel's Beginning,6.7,2008,8,"[10751, 16]",,,77,80672,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2964,24238,Mary and Max,7.847,2009,2,"[16, 35, 18]",8240000.0,1740429.0,92,92733,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2965,19995,Avatar,7.58,2009,12,"[28, 12, 14, 878]",237000000.0,2923706026.0,162,2710,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2966,767,Harry Potter and the Half-Blood Prince,7.694,2009,7,"[12, 14]",250000000.0,933959197.0,153,11343,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2967,14836,Coraline,7.869,2009,2,"[16, 10751, 14]",60000000.0,131800000.0,100,57646,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2968,14160,Up,7.955,2009,5,"[16, 35, 10751, 12]",175000000.0,735099082.0,96,12890,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2969,18239,The Twilight Saga: New Moon,5.995,2009,11,"[12, 14, 18, 10749]",50000000.0,709827462.0,131,3288,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
2970,22803,Law Abiding Citizen,7.381,2009,10,"[18, 80, 53]",53000000.0,127900000.0,109,37932,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2971,16869,Inglourious Basterds,8.217,2009,8,"[18, 53, 10752]",70000000.0,321457747.0,153,138,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2972,10198,The Princess and the Frog,7.205,2009,12,"[10749, 10751, 16]",105000000.0,270997378.0,98,15810,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2973,18785,The Hangover,7.319,2009,6,[35],35000000.0,469310836.0,100,57130,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2974,13448,Angels & Demons,6.708,2009,5,"[53, 9648]",150000000.0,485900000.0,138,6159,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2975,8355,Ice Age: Dawn of the Dinosaurs,6.745,2009,6,"[16, 35, 10751, 12]",90000000.0,886686817.0,94,5714,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2976,12244,9,6.916,2009,8,"[28, 12, 16, 878, 53]",30000000.0,48428063.0,79,71923,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2977,16996,17 Again,6.298,2009,3,"[35, 14, 18, 10749]",20000000.0,136300000.0,102,58552,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
2978,20943,The Ugly Truth,6.502,2009,7,"[35, 10749]",38000000.0,321700000.0,96,36797,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2979,14161,2012,5.833,2009,10,"[28, 12, 878]",200000000.0,791217826.0,158,6046,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2980,17654,District 9,7.432,2009,8,[878],30000000.0,210800000.0,112,82194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2981,22794,Cloudy with a Chance of Meatballs,6.614,2009,9,"[16, 35, 10751]",100000000.0,242988466.0,90,107446,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2982,13475,Star Trek,7.433,2009,5,"[878, 28, 12]",150000000.0,385700000.0,127,15344,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2983,534,Terminator Salvation,6.055,2009,5,"[28, 878, 53]",200000000.0,371353001.0,115,36425,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2984,10528,Sherlock Holmes,7.209,2009,12,"[28, 12, 80, 9648]",90000000.0,524028679.0,129,956,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2985,13183,Watchmen,7.337,2009,3,"[28, 9648, 878]",130000000.0,185258983.0,163,15217,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2986,22832,Ninja Assassin,6.613,2009,9,"[28, 12, 53]",40000000.0,61601280.0,99,11266,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2987,18240,The Proposal,7.138,2009,6,"[35, 10749, 18]",40000000.0,317400000.0,108,29214,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2988,23823,Wrong Turn 3: Left for Dead,5.645,2009,10,"[27, 53]",3000000.0,,91,126882,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2989,22881,The Blind Side,7.689,2009,11,[18],29000000.0,309200000.0,129,54040,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2990,13811,Knowing,6.191,2009,3,"[28, 9648, 878, 53]",50000000.0,155446362.0,121,21085,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2991,19908,Zombieland,7.261,2009,10,"[35, 27]",23600000.0,102391540.0,88,91268,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2992,21208,Orphan,7.001,2009,7,"[27, 53, 9648]",20000000.0,77912251.0,122,59521,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2993,10184,He's Just Not That Into You,6.538,2009,2,"[35, 10749, 18]",40000000.0,178866158.0,129,29009,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2994,19913,(500) Days of Summer,7.28,2009,7,"[35, 18, 10749]",7500000.0,60781545.0,95,87742,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2995,15512,Monsters vs Aliens,6.21,2009,3,"[16, 10751, 12, 878]",175000000.0,381509870.0,94,12080,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2996,13207,Friday the 13th,5.754,2009,2,[27],19000000.0,91509154.0,97,29922,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2997,37169,The Human Centipede (First Sequence),5.244,2009,10,[27],2000000.0,252207.0,92,118639,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2998,23398,Alvin and the Chipmunks: The Squeakquel,5.628,2009,12,"[35, 10751, 16, 14, 10402]",75000000.0,443140005.0,88,31024,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
2999,22620,Scooby-Doo! The Mystery Begins,6.409,2009,9,"[9648, 35, 14]",,,82,13581,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3000,10315,Fantastic Mr. Fox,7.8,2009,10,"[12, 16, 35, 10751]",40000000.0,46471023.0,87,5655,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3001,14869,G.I. Joe: The Rise of Cobra,5.772,2009,8,"[12, 28, 53, 878]",175000000.0,302500000.0,118,7775,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3002,28178,Hachi: A Dog's Tale,8.007,2009,6,"[18, 10751]",16000000.0,46800000.0,93,5306,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3003,19994,Jennifer's Body,5.916,2009,9,"[27, 35]",16000000.0,31556061.0,107,54025,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3004,7980,The Lovely Bones,7.076,2009,12,"[14, 18]",65000000.0,93600000.0,136,108,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3005,14979,Thick as Thieves,5.959,2009,1,"[28, 53, 80]",25000000.0,,104,51984,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3006,31011,Mr. Nobody,7.824,2009,11,"[878, 18, 10749]",47000000.0,2331721.0,141,107490,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
